word,col2,concreteness,col4,col5,col6,col7,col8,col9,col10,frequency
uproar,0,3.0,1.2,0,29,1.0,53,Noun,NN,13945
fir,0,4.58,1.1,1,27,0.96,22,Noun,NN,15867
pessimism,0,1.88,1.08,0,24,1.0,15,Noun,NN,12261
hardness,0,3.34,1.45,0,29,1.0,13,Noun,NN,17652
rigor,0,3.36,1.31,0,28,1.0,44,Noun,NN,17294
clove,0,4.42,0.86,1,27,0.96,26,Noun,NN,13530
abstinence,0,1.72,1.28,0,29,1.0,45,Noun,NN,16433
polarization,0,2.56,1.45,1,28,0.96,4,Noun,NN,14014
cataract,0,4.38,1.12,0,29,1.0,6,Noun,NN,14516
yahoo,0,2.58,1.47,0,26,1.0,149,Noun,NN,17373
winery,0,4.35,1.02,1,27,0.96,17,Noun,NN,17127
apparition,0,2.46,1.26,1,29,0.97,39,Noun,NN,14993
elm,0,4.69,1.04,0,29,1.0,73,Noun,NN,10361
onlooker,0,3.64,1.31,0,28,1.0,2,Noun,NN,12696
toaster,0,4.9,0.56,0,29,1.0,198,Noun,NN,14523
custard,0,4.85,0.46,1,27,0.96,64,Noun,NN,12729
bagel,0,5.0,0.0,0,28,1.0,156,Noun,NN,10924
rainwater,0,4.64,0.91,1,29,0.97,11,Noun,NN,13784
grounding,0,2.56,1.31,2,29,0.93,28,Noun,NN,17496
woodwork,0,4.45,0.95,0,29,1.0,43,Noun,NN,18918
clarinet,0,4.92,0.27,0,26,1.0,80,Noun,NN,13705
sportsman,0,4.44,0.89,0,27,1.0,35,Noun,NN,14598
bookseller,0,4.43,1.03,0,28,1.0,5,Noun,NN,15746
elaboration,0,2.11,1.31,1,28,0.96,4,Noun,NN,13464
carcinogen,0,3.34,1.34,0,29,1.0,6,Noun,NN,10313
outflow,0,3.31,1.29,4,30,0.87,7,Noun,NN,11724
footer,0,3.68,1.31,2,30,0.93,5,Noun,NN,16396
laziness,0,2.21,1.24,0,29,1.0,24,Noun,NN,15839
terrier,0,4.62,0.98,0,29,1.0,49,Noun,NN,15932
flier,0,4.36,1.06,1,29,0.97,109,Noun,NN,12772
aptitude,0,1.54,0.92,0,28,1.0,55,Noun,NN,18349
bonfire,0,4.83,0.38,0,30,1.0,89,Noun,NN,18864
yen,0,4.04,1.26,2,29,0.93,312,Noun,NN,16559
inaction,0,2.07,1.36,1,30,0.97,7,Noun,NN,16944
zest,0,2.27,1.46,0,30,1.0,35,Noun,NN,13228
enigma,0,1.79,1.2,2,30,0.93,47,Noun,NN,12161
gratification,0,1.78,1.22,0,27,1.0,42,Noun,NN,18208
moose,0,4.97,0.19,0,29,1.0,282,Noun,NN,11492
displeasure,0,1.85,1.1,0,27,1.0,34,Noun,NN,11716
bile,0,4.46,0.9,2,28,0.93,40,Noun,NN,16969
tremor,0,3.89,1.25,0,27,1.0,41,Noun,NN,15229
conceit,0,2.1,1.16,0,30,1.0,24,Noun,NN,12482
carton,0,5.0,0.0,0,29,1.0,96,Noun,NN,16357
prudence,0,1.58,0.81,0,26,1.0,69,Noun,NN,13402
simplification,0,1.86,1.03,0,29,1.0,1,Noun,NN,16833
spontaneity,0,1.7,1.14,1,28,0.96,42,Noun,NN,10491
tentacle,0,4.46,1.17,0,28,1.0,13,Noun,NN,12937
chasm,0,4.24,1.2,3,28,0.89,18,Noun,NN,12689
scrapbook,0,4.76,0.83,0,29,1.0,61,Noun,NN,12686
rescuer,0,3.93,1.03,0,29,1.0,14,Noun,NN,11810
disqualification,0,1.89,1.23,0,28,1.0,18,Noun,NN,10421
clubhouse,0,4.61,0.83,0,28,1.0,82,Noun,NN,17626
vial,0,4.14,1.39,4,26,0.85,66,Noun,NN,11964
wildfire,0,4.59,0.68,0,29,1.0,50,Noun,NN,18793
panties,0,4.9,0.31,0,30,1.0,414,Noun,NN,11930
payback,0,2.55,1.45,0,29,1.0,195,Noun,NN,15372
magnification,0,3.52,1.27,0,29,1.0,27,Noun,NN,16498
fuselage,0,4.79,0.83,4,28,0.86,52,Noun,NN,12815
lipstick,0,4.9,0.31,0,30,1.0,449,Noun,NN,16327
unhappiness,0,1.52,0.78,0,29,1.0,59,Noun,NN,13138
chromium,0,4.33,1.18,3,30,0.9,33,Noun,NN,11818
hooker,0,4.5,0.92,1,29,0.97,598,Noun,NN,11106
roundup,0,3.26,1.32,0,27,1.0,58,Noun,NN,12946
canteen,0,4.88,0.33,0,26,1.0,87,Noun,NN,15644
headway,0,2.3,1.32,1,28,0.96,33,Noun,NN,10548
cinematography,0,3.52,1.29,0,25,1.0,22,Noun,NN,12683
commotion,0,2.71,1.38,0,28,1.0,106,Noun,NN,10371
arbitrator,0,3.2,1.35,2,27,0.93,4,Noun,NN,15885
boarding,0,3.44,1.34,0,27,1.0,564,Noun,NN,16552
reciprocity,0,2.34,1.37,0,29,1.0,9,Noun,NN,12206
darts,0,4.83,0.48,0,24,1.0,100,Noun,NN,14747
brunt,0,2.21,1.2,1,29,0.97,25,Noun,NN,13872
disintegration,0,2.96,1.43,1,29,0.97,12,Noun,NN,13229
bookkeeping,0,3.43,1.23,0,28,1.0,38,Noun,NN,12012
hipster,0,3.59,1.3,1,30,0.97,12,Noun,NN,12318
puree,0,4.16,1.11,3,28,0.89,9,Noun,NN,10299
ovary,0,4.18,1.39,1,29,0.97,26,Noun,NN,18598
blizzard,0,4.68,0.56,0,25,1.0,99,Noun,NN,11996
embankment,0,4.07,1.46,1,29,0.97,24,Noun,NN,15968
hermit,0,4.29,1.12,0,28,1.0,60,Noun,NN,12990
speck,0,4.46,0.9,2,28,0.93,95,Noun,NN,11181
hijacker,0,4.03,1.07,0,30,1.0,26,Noun,NN,12725
cockroach,0,4.96,0.19,0,27,1.0,174,Noun,NN,13838
shaman,0,4.08,0.95,3,28,0.89,128,Noun,NN,14652
daycare,0,3.93,1.28,1,30,0.97,77,Noun,NN,10911
uniformity,0,2.46,1.2,0,28,1.0,4,Noun,NN,18875
coder,0,3.42,1.53,2,26,0.92,6,Noun,NN,11696
phobia,0,2.1,1.37,0,30,1.0,52,Noun,NN,16926
defamation,0,2.25,1.38,0,28,1.0,29,Noun,NN,18764
chairperson,0,4.58,0.99,2,28,0.93,6,Noun,NN,10415
wart,0,4.89,0.31,0,28,1.0,63,Noun,NN,17238
equator,0,3.85,1.51,0,27,1.0,31,Noun,NN,18181
cloakroom,0,4.48,1.24,4,27,0.85,33,Noun,NN,10013
butler,0,4.63,0.72,0,30,1.0,508,Noun,NN,14895
entanglement,0,2.76,1.27,0,29,1.0,8,Noun,NN,11780
overdraft,0,3.17,1.46,1,25,0.96,5,Noun,NN,16697
apricot,0,4.97,0.18,0,30,1.0,32,Noun,NN,11972
rubric,0,3.22,1.35,4,27,0.85,2,Noun,NN,14259
caterer,0,4.37,1.0,0,30,1.0,106,Noun,NN,10173
errand,0,3.37,1.52,1,28,0.96,204,Noun,NN,16469
blackboard,0,4.72,1.03,1,30,0.97,60,Noun,NN,13945
motherhood,0,3.0,1.6,0,29,1.0,58,Noun,NN,18314
camaraderie,0,2.19,1.0,1,28,0.96,27,Noun,NN,12519
circuitry,0,3.85,1.29,3,29,0.9,44,Noun,NN,14907
madman,0,3.63,1.31,1,28,0.96,269,Noun,NN,12720
insurgency,0,2.44,1.42,2,27,0.93,8,Noun,NN,18717
homestead,0,4.07,1.26,0,30,1.0,59,Noun,NN,14370
secretariat,0,3.67,1.3,3,30,0.9,5,Noun,NN,12980
cavern,0,4.57,0.9,0,30,1.0,56,Noun,NN,16478
responsiveness,0,2.0,1.1,0,29,1.0,2,Noun,NN,15930
brat,0,3.62,1.44,0,26,1.0,317,Noun,NN,10910
prelude,0,2.33,1.44,0,27,1.0,30,Noun,NN,16429
normality,0,1.94,1.06,0,31,1.0,17,Noun,NN,11185
acorn,0,4.96,0.19,0,27,1.0,37,Noun,NN,14654
windshield,0,4.86,0.45,0,28,1.0,167,Noun,NN,13037
serotonin,0,3.69,1.49,1,30,0.97,16,Noun,NN,13362
announcer,0,4.52,0.8,0,27,1.0,574,Noun,NN,15014
perversion,0,2.04,1.15,1,27,0.96,40,Noun,NN,12642
reprisal,0,2.16,1.31,2,27,0.93,13,Noun,NN,12714
skyline,0,4.43,0.92,0,28,1.0,34,Noun,NN,17413
respiration,0,3.89,1.15,0,27,1.0,63,Noun,NN,11866
seniority,0,2.34,1.32,0,29,1.0,55,Noun,NN,10104
sharpness,0,2.69,1.34,0,29,1.0,12,Noun,NN,15508
skater,0,4.65,0.56,0,26,1.0,97,Noun,NN,11881
allergen,0,3.93,1.13,0,29,1.0,3,Noun,NN,14787
beak,0,4.96,0.19,0,28,1.0,107,Noun,NN,17836
seaman,0,4.42,0.95,0,26,1.0,86,Noun,NN,13708
cutlery,0,4.75,0.52,0,28,1.0,18,Noun,NN,12346
foresight,0,1.79,0.82,0,29,1.0,38,Noun,NN,17203
polio,0,3.59,1.42,0,27,1.0,45,Noun,NN,17420
shorthand,0,3.57,1.5,1,29,0.97,51,Noun,NN,17223
penance,0,1.52,0.77,2,27,0.93,73,Noun,NN,11206
manslaughter,0,3.37,1.31,0,27,1.0,140,Noun,NN,15632
bouquet,0,4.74,0.81,0,27,1.0,164,Noun,NN,18998
rhino,0,4.9,0.3,0,31,1.0,106,Noun,NN,13717
randomness,0,1.63,0.93,0,30,1.0,9,Noun,NN,11148
subtext,0,2.59,1.62,0,29,1.0,32,Noun,NN,12217
accuser,0,3.44,1.58,0,27,1.0,15,Noun,NN,11069
saxophone,0,5.0,0.0,0,27,1.0,86,Noun,NN,12939
bandit,0,4.36,0.95,0,28,1.0,191,Noun,NN,16176
forefather,0,3.33,1.27,0,30,1.0,1,Noun,NN,13156
ohm,0,2.48,1.34,4,27,0.85,4,Noun,NN,16501
crux,0,2.69,1.41,1,27,0.96,15,Noun,NN,15628
antithesis,0,2.27,1.32,3,25,0.88,16,Noun,NN,13028
incubator,0,4.65,0.63,0,26,1.0,51,Noun,NN,15863
mussel,0,4.69,0.76,0,29,1.0,14,Noun,NN,17216
transplantation,0,3.48,1.42,2,27,0.93,8,Noun,NN,15624
waveform,0,3.19,1.63,3,29,0.9,1,Noun,NN,12850
dispenser,0,3.84,1.43,1,26,0.96,52,Noun,NN,13300
pathologist,0,4.27,1.14,0,30,1.0,41,Noun,NN,15687
fairway,0,4.21,1.17,1,29,0.97,24,Noun,NN,14953
remittance,0,2.39,1.57,2,30,0.93,5,Noun,NN,10353
minion,0,3.11,1.53,1,28,0.96,47,Noun,NN,14040
caramel,0,4.73,0.64,0,30,1.0,63,Noun,NN,17001
causality,0,2.04,1.27,1,26,0.96,7,Noun,NN,16286
puck,0,4.5,1.17,2,28,0.93,147,Noun,NN,11395
singularity,0,2.08,1.23,2,28,0.93,65,Noun,NN,16478
navigator,0,3.9,1.16,0,30,1.0,137,Noun,NN,18482
celery,0,4.8,0.76,0,30,1.0,95,Noun,NN,13508
sweetheart,0,2.79,1.57,0,28,1.0,3272,Noun,NN,18693
foyer,0,4.52,0.87,0,29,1.0,45,Noun,NN,15108
nymph,0,3.58,1.47,0,26,1.0,38,Noun,NN,13716
secretion,0,3.52,1.25,0,27,1.0,13,Noun,NN,18656
retailing,0,2.67,1.44,3,30,0.9,4,Noun,NN,12141
ointment,0,4.5,1.11,0,30,1.0,83,Noun,NN,11759
inversion,0,2.22,1.31,0,27,1.0,13,Noun,NN,16733
tights,0,4.62,0.98,0,29,1.0,135,Noun,NN,12759
parkland,0,4.04,1.22,2,25,0.92,5,Noun,NN,14072
serviceman,0,4.57,0.69,0,28,1.0,8,Noun,NN,17085
unease,0,1.93,1.03,1,30,0.97,5,Noun,NN,11145
patriarch,0,3.54,1.21,1,27,0.96,16,Noun,NN,18335
unification,0,1.93,0.88,0,29,1.0,82,Noun,NN,16115
cutback,0,2.88,1.45,2,28,0.93,17,Noun,NN,13286
executor,0,3.23,1.59,0,30,1.0,32,Noun,NN,17279
organist,0,4.0,1.22,0,28,1.0,20,Noun,NN,11700
notoriety,0,2.0,1.11,1,28,0.96,23,Noun,NN,12747
paddock,0,4.22,1.54,4,27,0.85,17,Noun,NN,14931
botanist,0,4.07,1.21,1,28,0.96,14,Noun,NN,10255
lithium,0,4.13,1.38,0,30,1.0,60,Noun,NN,16698
isle,0,3.89,1.31,0,27,1.0,62,Noun,NN,15856
headmaster,0,4.12,1.24,0,26,1.0,112,Noun,NN,14846
astonishment,0,2.92,1.32,0,26,1.0,14,Noun,NN,14872
mommy,0,4.07,1.05,0,30,1.0,3617,Noun,NN,11168
neurotransmitter,0,2.92,1.63,3,28,0.89,14,Noun,NN,10845
morbidity,0,2.47,1.36,0,30,1.0,5,Noun,NN,14710
clergyman,0,4.73,0.52,0,30,1.0,17,Noun,NN,17134
maxim,0,2.46,1.56,2,28,0.93,65,Noun,NN,16938
battleship,0,4.81,0.4,0,27,1.0,87,Noun,NN,13548
conveyance,0,2.85,1.7,1,28,0.96,11,Noun,NN,12856
firewood,0,4.93,0.37,0,30,1.0,77,Noun,NN,11938
coupe,0,3.17,1.71,0,29,1.0,31,Noun,NN,15316
stylus,0,4.42,1.14,0,26,1.0,6,Noun,NN,12722
prefect,0,2.96,1.73,4,30,0.87,41,Noun,NN,11755
oar,0,4.84,0.52,0,31,1.0,42,Noun,NN,10101
audacity,0,1.62,0.71,1,25,0.96,48,Noun,NN,17701
facelift,0,3.73,1.36,1,31,0.97,7,Noun,NN,12442
seduction,0,2.21,1.23,0,28,1.0,50,Noun,NN,11222
subroutine,0,3.0,1.52,0,28,1.0,5,Noun,NN,11804
domino,0,4.59,1.08,0,27,1.0,205,Noun,NN,12885
philanthropist,0,2.93,1.44,0,28,1.0,45,Noun,NN,13350
asparagus,0,4.96,0.19,0,28,1.0,50,Noun,NN,15335
eccentricity,0,1.84,1.03,2,27,0.93,10,Noun,NN,10402
restitution,0,2.36,1.22,0,28,1.0,28,Noun,NN,15889
resale,0,2.26,1.23,0,27,1.0,12,Noun,NN,14023
conservationist,0,3.17,1.44,0,29,1.0,3,Noun,NN,11300
juncture,0,3.0,1.39,2,29,0.93,40,Noun,NN,15865
inauguration,0,3.5,1.38,0,30,1.0,11,Noun,NN,17597
apex,0,3.41,1.5,1,30,0.97,43,Noun,NN,18493
lemonade,0,4.83,0.76,0,29,1.0,281,Noun,NN,11702
planter,0,4.61,0.92,1,29,0.97,32,Noun,NN,16112
hiker,0,4.53,1.11,0,30,1.0,14,Noun,NN,15669
overture,0,3.08,1.53,1,26,0.96,66,Noun,NN,11737
vigil,0,2.6,1.22,0,30,1.0,44,Noun,NN,16527
suffrage,0,2.38,1.42,0,29,1.0,5,Noun,NN,16612
posterity,0,2.11,1.2,1,29,0.97,33,Noun,NN,16295
hearth,0,4.38,1.15,1,30,0.97,34,Noun,NN,16919
overseer,0,3.73,1.26,0,30,1.0,21,Noun,NN,10589
engraving,0,4.28,1.13,1,30,0.97,23,Noun,NN,18766
python,0,4.96,0.19,1,28,0.96,79,Noun,NN,18308
pathos,0,1.48,0.79,4,27,0.85,12,Noun,NN,10859
critter,0,4.19,0.92,1,28,0.96,65,Noun,NN,13897
taker,0,2.3,1.2,2,29,0.93,46,Noun,NN,18594
sludge,0,4.23,0.94,0,30,1.0,24,Noun,NN,16600
nitrite,0,3.72,1.37,2,27,0.93,2,Noun,NN,14998
kinship,0,2.21,1.2,0,28,1.0,22,Noun,NN,17306
duke,0,4.0,1.15,0,28,1.0,1277,Noun,NN,16495
sonnet,0,3.9,1.29,0,29,1.0,39,Noun,NN,13005
namesake,0,2.55,1.35,0,29,1.0,11,Noun,NN,11185
creationism,0,1.69,1.05,1,27,0.96,16,Noun,NN,16102
segmentation,0,3.32,1.42,1,29,0.97,1,Noun,NN,12890
binder,0,4.89,0.42,0,28,1.0,39,Noun,NN,15826
profanity,0,3.04,1.4,0,24,1.0,37,Noun,NN,10927
stairway,0,4.83,0.59,0,30,1.0,81,Noun,NN,13114
methadone,0,4.24,1.27,4,29,0.86,37,Noun,NN,11682
brownie,0,4.82,0.48,1,29,0.97,180,Noun,NN,18183
embellishment,0,2.86,1.46,0,29,1.0,2,Noun,NN,10376
raider,0,3.3,1.3,0,27,1.0,33,Noun,NN,10428
potency,0,2.32,1.44,0,25,1.0,24,Noun,NN,17542
ordination,0,2.19,1.33,3,29,0.9,5,Noun,NN,18175
airspace,0,3.58,1.33,0,26,1.0,82,Noun,NN,15089
futility,0,2.1,1.18,1,30,0.97,25,Noun,NN,12558
revolver,0,4.69,0.71,0,29,1.0,141,Noun,NN,13435
florist,0,4.62,0.62,0,29,1.0,123,Noun,NN,11311
silo,0,4.3,1.26,0,30,1.0,48,Noun,NN,15207
hypnotherapy,0,2.74,1.29,3,30,0.9,8,Noun,NN,10706
custodian,0,4.64,0.83,0,28,1.0,49,Noun,NN,16747
furlong,0,2.79,1.5,4,28,0.86,31,Noun,NN,12162
finder,0,3.0,1.47,0,28,1.0,85,Noun,NN,17090
generality,0,1.5,0.75,3,31,0.9,4,Noun,NN,12608
brunch,0,4.41,1.02,1,30,0.97,189,Noun,NN,13173
oddity,0,2.11,1.25,2,29,0.93,6,Noun,NN,13618
fragility,0,2.11,1.12,0,27,1.0,7,Noun,NN,10732
treachery,0,1.69,0.97,1,27,0.96,96,Noun,NN,11831
remorse,0,2.0,1.05,0,30,1.0,154,Noun,NN,18465
skyscraper,0,4.76,0.83,0,29,1.0,40,Noun,NN,16305
tavern,0,4.78,0.42,0,27,1.0,158,Noun,NN,16356
subtype,0,2.25,1.38,1,29,0.97,2,Noun,NN,11750
antagonist,0,2.75,1.46,0,28,1.0,13,Noun,NN,18243
gist,0,1.81,1.02,2,28,0.93,56,Noun,NN,14939
etiquette,0,2.15,1.43,0,27,1.0,96,Noun,NN,18686
longitude,0,2.93,1.44,0,28,1.0,42,Noun,NN,16529
policyholder,0,3.4,1.59,0,30,1.0,3,Noun,NN,11473
brothel,0,4.23,1.03,1,27,0.96,82,Noun,NN,15888
mania,0,2.42,1.41,3,27,0.89,52,Noun,NN,13889
wafer,0,4.56,0.97,0,27,1.0,15,Noun,NN,10992
overkill,0,2.32,1.42,0,28,1.0,29,Noun,NN,11075
veracity,0,1.5,0.76,3,29,0.9,21,Noun,NN,11906
mysticism,0,1.86,1.21,2,30,0.93,22,Noun,NN,15847
reminiscence,0,2.07,1.14,1,28,0.96,6,Noun,NN,12685
frontage,0,3.04,1.61,1,24,0.96,10,Noun,NN,14398
airliner,0,4.45,1.27,0,29,1.0,29,Noun,NN,12080
citizenry,0,2.65,1.5,2,28,0.93,19,Noun,NN,13624
testicle,0,4.59,0.98,0,29,1.0,58,Noun,NN,10760
deference,0,1.92,1.13,2,28,0.93,19,Noun,NN,16444
chloride,0,3.74,1.48,1,28,0.96,46,Noun,NN,18767
baron,0,4.14,1.13,2,31,0.94,687,Noun,NN,17837
sweetener,0,4.48,0.81,0,31,1.0,14,Noun,NN,14875
renter,0,4.15,0.99,1,28,0.96,13,Noun,NN,12369
oscillator,0,3.79,1.26,0,28,1.0,18,Noun,NN,12388
euthanasia,0,3.08,1.38,2,27,0.93,23,Noun,NN,18276
exertion,0,2.44,1.15,1,28,0.96,15,Noun,NN,18594
magnetism,0,2.54,1.26,0,28,1.0,49,Noun,NN,10839
cliche,0,2.33,1.32,0,30,1.0,41,Noun,NN,14330
madam,0,3.77,1.45,0,30,1.0,2244,Noun,NN,13835
complacency,0,1.59,0.84,3,30,0.9,14,Noun,NN,17859
ingestion,0,3.12,1.56,0,26,1.0,15,Noun,NN,12952
shard,0,4.21,1.32,2,26,0.92,37,Noun,NN,13055
keypad,0,4.81,0.79,0,27,1.0,27,Noun,NN,16425
saucepan,0,4.67,0.78,0,27,1.0,8,Noun,NN,18558
limousine,0,4.63,0.93,0,30,1.0,144,Noun,NN,10223
distillery,0,4.41,1.15,0,29,1.0,14,Noun,NN,10630
conglomerate,0,2.52,1.4,2,29,0.93,39,Noun,NN,15993
orb,0,4.12,0.99,3,27,0.89,140,Noun,NN,15764
nobleman,0,3.85,1.38,1,27,0.96,37,Noun,NN,10376
psychosis,0,2.31,1.29,1,27,0.96,68,Noun,NN,16006
afterthought,0,2.04,1.25,0,26,1.0,13,Noun,NN,11553
candidacy,0,2.39,1.13,0,28,1.0,32,Noun,NN,16302
nozzle,0,4.91,0.3,0,32,1.0,19,Noun,NN,18609
hostess,0,4.12,1.21,0,26,1.0,189,Noun,NN,13670
complexion,0,3.36,1.22,0,28,1.0,98,Noun,NN,16881
outlay,0,2.52,1.23,2,27,0.93,6,Noun,NN,17714
jackpot,0,3.41,1.25,0,27,1.0,189,Noun,NN,11149
purist,0,2.38,1.4,1,30,0.97,11,Noun,NN,14160
disservice,0,1.77,1.14,0,30,1.0,18,Noun,NN,12916
snowflake,0,4.76,0.6,0,25,1.0,60,Noun,NN,10538
mediocrity,0,1.33,0.68,1,28,0.96,36,Noun,NN,12745
dresser,0,4.96,0.19,0,28,1.0,182,Noun,NN,12697
tradesman,0,4.07,1.07,1,28,0.96,6,Noun,NN,15622
fortitude,0,2.04,1.02,0,27,1.0,33,Noun,NN,10762
droplet,0,4.45,0.99,0,29,1.0,2,Noun,NN,16877
hyperbole,0,2.35,1.5,3,29,0.9,11,Noun,NN,12860
metamorphosis,0,3.11,1.58,0,27,1.0,28,Noun,NN,12413
nook,0,4.37,1.04,3,30,0.9,54,Noun,NN,13304
jeopardy,0,1.93,1.14,0,27,1.0,175,Noun,NN,18712
millimeter,0,4.38,0.94,0,29,1.0,70,Noun,NN,12427
gunner,0,4.35,1.2,3,29,0.9,120,Noun,NN,16050
devaluation,0,2.17,1.24,2,26,0.92,2,Noun,NN,10796
timeout,0,3.25,1.42,0,24,1.0,26,Noun,NN,14355
pew,0,3.92,1.52,1,27,0.96,53,Noun,NN,13564
blocker,0,3.67,1.18,2,29,0.93,18,Noun,NN,14113
stillness,0,2.4,1.38,0,25,1.0,22,Noun,NN,13122
colonization,0,2.69,1.26,0,29,1.0,12,Noun,NN,16665
viscosity,0,2.96,1.34,2,28,0.93,7,Noun,NN,10115
pheasant,0,4.75,0.59,0,28,1.0,41,Noun,NN,13063
stripper,0,4.78,0.51,0,27,1.0,267,Noun,NN,11682
breakout,0,3.41,1.45,0,27,1.0,16,Noun,NN,17707
coffer,0,3.8,1.32,4,29,0.86,5,Noun,NN,15750
cheesecake,0,4.97,0.19,0,29,1.0,118,Noun,NN,12325
masculinity,0,2.67,1.3,0,30,1.0,25,Noun,NN,18469
tenement,0,3.58,1.67,3,27,0.89,35,Noun,NN,15025
emancipation,0,2.37,1.19,0,30,1.0,24,Noun,NN,18856
consonant,0,3.21,1.52,2,30,0.93,10,Noun,NN,15064
karate,0,4.14,1.13,0,29,1.0,386,Noun,NN,12934
consumerism,0,2.08,1.38,1,25,0.96,9,Noun,NN,14696
clover,0,4.69,0.84,0,26,1.0,67,Noun,NN,11487
intricacy,0,2.0,1.14,2,29,0.93,4,Noun,NN,13872
refrigeration,0,3.92,0.88,0,24,1.0,17,Noun,NN,11960
knitting,0,4.14,1.18,0,28,1.0,115,Noun,NN,14384
raptor,0,4.0,1.33,2,28,0.93,38,Noun,NN,13762
zoning,0,2.45,1.53,0,29,1.0,61,Noun,NN,18293
boar,0,4.8,0.76,0,30,1.0,111,Noun,NN,15166
gymnasium,0,4.81,0.8,0,26,1.0,71,Noun,NN,10862
amputation,0,3.76,1.12,1,30,0.97,43,Noun,NN,11651
bouncer,0,4.38,1.08,0,29,1.0,81,Noun,NN,10048
ode,0,2.91,1.5,3,26,0.88,41,Noun,NN,10622
vibes,0,2.48,1.27,1,30,0.97,55,Noun,NN,10067
zealot,0,2.56,1.39,2,27,0.93,10,Noun,NN,11523
immunization,0,3.75,1.24,0,28,1.0,11,Noun,NN,15034
counterpoint,0,2.38,1.37,0,29,1.0,20,Noun,NN,13360
maverick,0,2.96,1.37,0,28,1.0,134,Noun,NN,11334
nonfiction,0,3.5,1.32,0,28,1.0,20,Noun,NN,15939
bloodshed,0,3.83,1.23,0,30,1.0,100,Noun,NN,16406
stockholder,0,3.97,1.13,0,30,1.0,45,Noun,NN,12450
coronation,0,3.23,1.31,4,30,0.87,107,Noun,NN,13421
disapproval,0,2.32,1.19,0,28,1.0,31,Noun,NN,17051
wildflower,0,4.69,0.88,0,26,1.0,3,Noun,NN,12317
wasteland,0,4.0,1.09,0,28,1.0,50,Noun,NN,12635
glee,0,2.27,1.28,0,30,1.0,58,Noun,NN,14271
incest,0,2.24,1.46,0,29,1.0,44,Noun,NN,13544
dung,0,4.64,0.76,4,29,0.86,90,Noun,NN,10794
sprite,0,3.86,1.35,0,28,1.0,33,Noun,NN,18233
elasticity,0,2.92,1.15,0,25,1.0,18,Noun,NN,15080
shenanigan,0,2.36,1.25,0,25,1.0,3,Noun,NN,11113
constipation,0,3.36,1.39,1,29,0.97,21,Noun,NN,15842
edict,0,2.63,1.57,2,29,0.93,16,Noun,NN,13292
mishap,0,2.5,1.02,0,32,1.0,53,Noun,NN,14420
foreman,0,4.37,1.08,1,28,0.96,283,Noun,NN,13187
thrift,0,2.36,1.04,0,25,1.0,22,Noun,NN,13523
nourishment,0,2.97,1.45,0,29,1.0,62,Noun,NN,13838
fermentation,0,3.19,1.3,0,27,1.0,7,Noun,NN,17603
lymph,0,3.48,1.48,1,30,0.97,14,Noun,NN,17956
bedrock,0,4.46,0.99,3,29,0.9,16,Noun,NN,17892
limelight,0,2.54,1.2,0,28,1.0,38,Noun,NN,13090
montage,0,2.93,1.46,1,29,0.97,57,Noun,NN,16019
fingernail,0,4.93,0.26,0,29,1.0,68,Noun,NN,12310
handshake,0,4.52,0.75,0,27,1.0,155,Noun,NN,14130
scone,0,4.85,0.61,1,27,0.96,25,Noun,NN,11056
moustache,0,4.96,0.19,0,28,1.0,193,Noun,NN,12503
anemia,0,3.25,1.21,1,29,0.97,35,Noun,NN,12810
physiotherapy,0,2.58,1.44,4,28,0.86,2,Noun,NN,17629
dropout,0,3.52,1.28,0,27,1.0,43,Noun,NN,14355
seasoning,0,4.67,0.66,0,30,1.0,27,Noun,NN,14319
buyout,0,2.43,1.43,2,30,0.93,11,Noun,NN,11284
rabies,0,3.83,1.2,0,29,1.0,112,Noun,NN,11514
cub,0,4.67,0.68,0,27,1.0,107,Noun,NN,17474
nebula,0,4.03,1.25,0,30,1.0,75,Noun,NN,12282
pelvis,0,4.93,0.27,0,27,1.0,103,Noun,NN,12967
typewriter,0,4.88,0.42,0,32,1.0,161,Noun,NN,17961
tantrum,0,3.37,1.25,0,30,1.0,45,Noun,NN,14725
islander,0,4.19,1.08,0,27,1.0,2,Noun,NN,10426
embroidery,0,4.63,0.84,0,27,1.0,25,Noun,NN,17899
enforcer,0,3.23,1.43,0,30,1.0,34,Noun,NN,10210
truce,0,2.47,1.31,0,30,1.0,220,Noun,NN,13775
bloodstream,0,4.04,1.23,0,28,1.0,88,Noun,NN,14631
kilo,0,3.17,1.56,1,30,0.97,80,Noun,NN,16665
angst,0,1.96,1.09,2,29,0.93,47,Noun,NN,17688
shaker,0,4.11,1.26,0,28,1.0,81,Noun,NN,11470
commando,0,3.9,1.29,0,29,1.0,54,Noun,NN,15677
dissonance,0,1.74,0.86,4,27,0.85,3,Noun,NN,12177
kangaroo,0,4.86,0.76,0,28,1.0,118,Noun,NN,11656
menopause,0,3.19,1.52,0,26,1.0,63,Noun,NN,17170
vigor,0,2.27,1.22,1,27,0.96,21,Noun,NN,13511
adaptor,0,4.04,1.09,0,27,1.0,4,Noun,NN,17996
forfeiture,0,2.63,1.24,1,28,0.96,10,Noun,NN,12622
nighttime,0,3.86,1.48,0,29,1.0,105,Noun,NN,13438
prospectus,0,2.65,1.82,3,26,0.88,25,Noun,NN,14513
divider,0,3.9,1.3,0,30,1.0,8,Noun,NN,11170
